frame,y,dist_px,rank,source,confidence
562,0,44.865,4,appearance,medium
562,1,6.268,5,map,medium
562,0,65.214,6,map,medium
562,0,76.808,9,map,medium
562,0,70.003,11,map,medium
562,0,94.843,12,map,medium
562,0,88.623,13,map,medium
562,0,98.591,14,map,medium
562,0,74.333,15,map,medium
562,0,82.884,16,map,medium
562,0,101.232,17,map,medium
562,0,83.2,18,map,medium
562,0,127.976,19,map,medium
562,0,141.696,20,map,medium
562,0,96.99,21,map,medium
562,0,75.903,22,map,medium
562,0,88.906,23,map,medium
562,0,97.912,24,map,medium
562,0,137.496,25,map,medium
562,0,32.139,26,map,medium
562,0,91.649,27,map,medium
562,0,106.718,28,map,medium
562,0,86.012,29,map,medium
562,0,87.113,30,map,medium
562,0,94.61,31,map,medium
562,0,126.691,32,map,medium
562,0,38.491,33,map,medium
562,0,74.316,34,map,medium
562,0,70.094,35,map,medium
562,0,54.537,36,map,medium
562,0,65.149,37,map,medium
562,0,84.649,38,motion,medium
562,0,81.132,39,map,medium
562,0,34.617,40,map,medium
562,0,139.861,41,map,medium
562,0,54.578,42,map,medium
562,0,92.314,43,map,medium
562,0,55.112,44,map,medium
562,0,84.347,45,map,medium
562,0,58.874,46,map,medium
562,0,134.339,47,map,medium
562,0,75.837,48,map,medium
562,0,79.02,49,map,medium
562,0,119.108,50,map,medium
562,0,82.849,51,map,medium
562,0,64.438,52,map,medium
562,0,134.629,53,map,medium
562,0,83.805,54,map,medium
562,0,128.519,55,map,medium
562,1,1.366,56,map,medium
562,0,55.39,57,map,medium
562,0,48.807,58,map,medium
562,1,6.849,59,map,medium
563,1,1.204,1,appearance,medium
563,1,4.368,2,map,medium
563,0,73.406,3,map,medium
563,0,80.162,5,map,medium
563,0,65.245,6,map,medium
563,0,44.913,7,appearance,medium
563,0,76.787,10,map,medium
563,0,80.107,12,map,medium
563,0,94.821,13,map,medium
563,0,88.673,14,map,medium
563,0,98.641,15,map,medium
563,0,73.674,16,map,medium
563,0,82.933,17,map,medium
563,0,101.189,18,map,medium
563,0,83.25,19,map,medium
563,0,127.997,20,map,medium
563,0,141.739,21,map,medium
563,0,97.007,22,map,medium
563,0,88.866,23,map,medium
563,0,69.996,24,map,medium
563,0,75.913,25,map,medium
563,0,97.962,26,map,medium
563,0,137.51,27,map,medium
563,0,32.131,28,map,medium
563,0,91.699,29,map,medium
563,0,106.711,30,map,medium
563,0,87.097,31,map,medium
563,0,86.055,32,map,medium
563,0,94.631,33,map,medium
563,0,126.707,34,map,medium
563,0,38.518,35,map,medium
563,0,74.328,36,map,medium
563,0,70.144,37,map,medium
563,0,54.543,38,map,medium
563,0,65.159,39,map,medium
563,0,84.615,40,motion,medium
563,0,81.147,41,map,medium
563,0,34.666,42,map,medium
563,0,139.896,43,map,medium
563,0,54.623,44,map,medium
563,0,92.364,45,map,medium
563,0,55.162,46,map,medium
563,0,84.355,47,map,medium
563,0,58.884,48,map,medium
563,0,134.383,49,map,medium
563,0,75.887,50,map,medium
563,0,81.457,51,map,medium
563,0,79.066,52,map,medium
563,0,119.152,53,map,medium
563,0,64.488,54,map,medium
563,0,134.672,55,map,medium
563,0,83.824,56,map,medium
563,1,2.304,57,map,medium
563,0,128.557,58,map,medium
563,0,55.402,59,map,medium
563,0,48.781,60,map,medium
564,1,1.26,1,appearance,medium
564,1,5.65,2,map,medium
564,0,73.428,3,map,medium
564,1,6.358,4,map,medium
564,0,69.023,5,map,medium
564,0,81.123,6,map,medium
564,0,50.467,7,map,medium
564,0,75.406,9,map,medium
564,0,98.55,10,map,medium
564,0,78.703,11,map,medium
564,0,89.394,12,map,medium
564,0,92.303,13,map,medium
564,0,85.621,14,map,medium
564,0,87.17,15,map,medium
564,0,92.809,16,map,medium
564,0,96.12,17,map,medium
564,0,73.135,18,map,medium
564,0,64.552,19,map,medium
564,0,44.968,20,appearance,medium
564,0,86.484,21,map,medium
564,0,98.99,22,map,medium
564,0,96.84,23,map,medium
564,0,95.737,24,map,medium
564,0,65.896,25,map,medium
564,0,88.793,26,map,medium
564,0,71.979,27,map,medium
564,0,67.372,28,map,medium
564,0,65.274,29,map,medium
564,0,94.926,30,map,medium
564,0,75.102,31,map,medium
564,0,54.655,32,map,medium
564,0,64.579,33,map,medium
564,0,90.233,34,map,medium
564,0,89.249,35,map,medium
564,0,35.742,36,map,medium
564,0,39.272,38,appearance,medium
564,0,74.958,39,map,medium
564,0,65.435,40,map,medium
564,0,99.247,41,map,medium
564,0,87.56,42,map,medium
564,0,69.573,43,map,medium
564,0,85.734,44,map,medium
564,0,53.818,45,map,medium
564,0,66.577,46,map,medium
564,0,78.203,47,map,medium
564,0,141.038,49,map,medium
564,0,76.756,50,map,medium
564,0,47.714,51,map,medium
564,0,106.57,53,map,medium
564,0,127.959,54,map,medium
564,0,95.773,55,motion,medium
564,0,94.789,56,map,medium
564,0,90.633,57,motion,medium
564,0,98.698,58,map,medium
564,0,73.029,59,map,medium
564,0,82.989,60,map,medium
564,0,101.136,61,map,medium
564,0,83.306,62,map,medium
564,0,128.027,63,map,medium
564,0,91.446,64,motion,medium
564,0,97.034,65,map,medium
564,0,75.933,66,map,medium
564,0,98.018,67,map,medium
564,0,86.108,68,map,medium
564,0,94.663,69,map,medium
564,0,96.874,70,map,medium
564,0,84.57,71,motion,medium
564,0,58.902,72,map,medium
564,0,29.765,73,appearance,medium
564,0,55.037,74,map,medium
564,0,78.296,75,map,medium
564,0,134.435,76,map,medium
564,0,81.513,77,map,medium
564,0,79.115,78,map,medium
564,0,81.423,79,map,medium
564,0,48.33,80,map,medium
565,1,1.315,1,appearance,medium
565,0,73.464,2,map,medium
565,0,87.227,3,map,medium
565,0,97.259,4,map,medium
565,0,88.849,5,map,medium
565,0,50.447,7,map,medium
565,0,75.371,8,map,medium
565,0,78.038,9,map,medium
565,0,89.369,10,map,medium
565,0,84.963,11,map,medium
565,0,92.251,12,map,medium
565,0,92.794,13,map,medium
565,0,96.111,14,map,medium
565,0,73.108,15,map,medium
565,0,64.549,16,map,medium
565,0,86.474,17,map,medium
565,0,99.021,18,map,medium
565,0,96.862,19,map,medium
565,0,95.753,20,map,medium
565,0,65.899,21,map,medium
565,0,71.969,22,map,medium
565,0,67.429,23,map,medium
565,0,94.975,24,map,medium
565,0,75.07,25,map,medium
565,0,54.668,26,map,medium
565,0,64.627,27,map,medium
565,0,90.29,28,map,medium
565,0,89.27,29,map,medium
565,0,35.8,30,map,medium
565,0,74.988,31,map,medium
565,0,65.45,32,map,medium
565,0,99.268,34,map,medium
565,0,87.618,35,map,medium
565,0,69.605,36,map,medium
565,0,85.739,37,map,medium
565,0,68.557,38,map,medium
565,0,53.866,39,map,medium
565,0,66.584,40,map,medium
565,0,78.224,41,map,medium
565,0,141.084,42,map,medium
565,0,47.771,43,map,medium
565,0,106.608,44,map,medium
565,0,127.983,45,map,medium
565,0,95.727,46,motion,medium
565,0,37.931,47,appearance,medium
565,0,90.6,48,motion,medium
565,0,91.444,49,motion,medium
565,0,29.819,50,appearance,medium
565,0,96.921,51,map,medium
565,0,55.069,52,map,medium
565,0,78.286,53,map,medium
565,0,81.57,54,map,medium
565,0,81.431,55,map,medium
565,0,48.387,56,map,medium
565,0,62.827,57,map,medium
565,0,74.36,58,map,medium
566,1,1.371,1,appearance,medium
566,1,6.458,2,map,medium
566,0,73.486,3,map,medium
566,0,62.172,4,map,medium
566,0,76.195,5,map,medium
566,0,97.943,6,map,medium
566,0,87.283,7,map,medium
566,0,87.406,8,map,medium
566,0,104.941,9,map,medium
566,0,73.981,10,map,medium
566,0,96.649,11,map,medium
566,0,108.517,12,map,medium
566,0,72.978,13,map,medium
566,0,68.8,15,map,medium
566,0,98.61,16,map,medium
566,0,123.054,17,map,medium
566,0,80.695,18,map,medium
566,0,98.881,19,map,medium
566,0,101.838,20,map,medium
566,0,87.421,21,map,medium
566,0,63.612,22,map,medium
566,0,87.586,24,map,medium
566,0,104.88,25,map,medium
566,0,94.296,26,map,medium
566,0,84.898,27,map,medium
566,0,35.856,28,map,medium
566,0,85.061,29,map,medium
566,0,64.805,30,map,medium
566,0,70.976,31,map,medium
566,0,66.576,32,map,medium
566,0,129.911,33,map,medium
566,0,88.452,34,map,medium
566,0,101.947,35,map,medium
566,0,80.209,36,map,medium
566,0,105.709,37,map,medium
566,0,50.648,38,map,medium
566,0,123.743,39,map,medium
566,0,50.416,41,map,medium
566,0,75.327,42,map,medium
566,0,61.287,43,map,medium
566,0,77.38,44,map,medium
566,0,89.333,45,map,medium
566,0,84.318,46,map,medium
566,0,92.196,47,map,medium
566,0,92.767,48,map,medium
566,0,64.533,49,map,medium
566,0,67.964,50,map,medium
566,0,86.45,51,map,medium
566,0,99.061,52,map,medium
566,0,96.871,53,map,medium
566,0,31.884,54,appearance,medium
566,0,71.947,55,map,medium
566,0,67.486,56,map,medium
566,0,95.029,57,map,medium
566,0,75.028,58,map,medium
566,0,54.668,59,map,medium
566,0,64.68,60,map,medium
566,0,90.347,61,map,medium
566,0,89.277,62,map,medium
566,0,75.005,63,map,medium
566,0,65.478,64,map,medium
566,0,99.275,65,map,medium
566,0,87.673,66,map,medium
566,0,69.623,67,map,medium
566,0,53.919,68,map,medium
566,0,93.012,69,map,medium
566,0,78.256,70,map,medium
566,0,141.136,71,map,medium
566,0,47.828,72,map,medium
566,0,106.654,73,map,medium
566,0,128.018,74,map,medium
566,0,95.676,75,motion,medium
566,0,90.558,76,motion,medium
566,0,40.612,77,appearance,medium
566,0,91.428,78,motion,medium
566,0,75.847,80,map,medium
567,1,3.411,1,map,medium
567,0,73.512,2,map,medium
567,0,105.948,3,map,medium
567,0,97.204,4,map,medium
567,0,68.996,5,map,medium
567,1,6.502,6,map,medium
567,0,72.95,7,map,medium
567,0,94.304,8,map,medium
567,0,85.485,10,map,medium
567,0,37.008,11,map,medium
567,0,64.801,12,map,medium
567,0,64.998,13,map,medium
567,0,66.317,14,map,medium
567,0,76.196,15,map,medium
567,0,105.764,16,map,medium
567,0,121.027,17,map,medium
567,0,94.443,19,map,medium
567,0,74.734,20,map,medium
567,0,105.718,21,map,medium
567,0,86.436,22,map,medium
567,0,140.717,23,map,medium
567,0,96.534,24,map,medium
567,0,76.02,25,map,medium
567,0,89.29,26,map,medium
567,0,53.289,27,map,medium
567,0,46.556,28,map,medium
567,0,101.791,29,map,medium
567,0,125.229,30,map,medium
567,0,99.288,31,map,medium
567,0,61.331,32,map,medium
567,0,69.645,33,map,medium
567,0,73.439,34,map,medium
567,0,73.262,35,map,medium
567,0,62.222,36,map,medium
567,0,87.333,37,map,medium
567,0,76.212,38,map,medium
567,0,148.242,39,map,medium
567,0,65.786,40,map,medium
567,0,147.943,41,map,medium
567,0,86.714,42,map,medium
567,0,96.039,43,map,medium
567,0,63.373,44,map,medium
567,0,73.959,45,map,medium
567,0,70.633,46,map,medium
567,0,108.566,48,map,medium
567,0,111.118,49,map,medium
567,0,71.934,50,map,medium
567,0,76.557,51,map,medium
567,0,98.66,52,map,medium
567,0,123.068,53,map,medium
567,0,80.696,54,map,medium
567,0,98.93,55,map,medium
567,0,101.794,56,map,medium
567,0,63.625,57,map,medium
567,0,87.593,58,map,medium
567,0,104.925,59,map,medium
567,0,84.909,60,map,medium
567,0,85.091,61,map,medium
567,0,50.207,62,map,medium
567,0,71.02,63,map,medium
567,0,129.926,64,map,medium
567,0,88.474,65,map,medium
567,0,101.958,66,map,medium
567,0,80.258,67,map,medium
567,0,50.698,68,map,medium
567,0,123.764,69,map,medium
567,0,39.833,70,appearance,medium
567,0,61.326,71,map,medium
567,0,81.757,72,map,medium
567,0,73.338,73,map,medium
567,0,67.97,74,map,medium
567,0,32.754,75,appearance,medium
567,0,75.668,76,map,medium
567,0,93.023,77,map,medium
567,0,75.886,78,map,medium
567,0,80.416,79,map,medium
567,0,47.539,80,map,medium
568,1,1.476,1,appearance,medium
568,1,4.452,2,map,medium
568,0,73.535,3,map,medium
568,0,96.831,5,map,medium
568,0,106.452,6,map,medium
568,0,68.979,7,map,medium
568,0,72.911,8,map,medium
568,0,94.305,9,map,medium
568,0,84.488,11,map,medium
568,0,37.642,12,map,medium
568,0,64.788,13,map,medium
568,0,64.212,14,map,medium
568,0,66.373,15,map,medium
568,0,76.152,16,map,medium
568,0,105.821,17,map,medium
568,0,121.08,18,map,medium
568,0,94.394,20,map,medium
568,0,74.704,21,map,medium
568,0,105.721,22,map,medium
568,0,86.413,23,map,medium
568,0,140.77,24,map,medium
568,0,96.55,25,map,medium
568,0,76.076,26,map,medium
568,0,89.297,27,map,medium
568,0,53.287,28,map,medium
568,0,46.585,29,map,medium
568,0,101.796,30,map,medium
568,0,125.281,31,map,medium
568,0,99.295,32,map,medium
568,0,61.383,33,map,medium
568,0,69.663,34,map,medium
568,0,62.278,35,map,medium
568,0,76.239,36,map,medium
568,0,73.453,37,map,medium
568,0,73.278,38,map,medium
568,0,86.034,39,map,medium
568,0,148.294,40,map,medium
568,0,65.838,41,map,medium
568,0,147.994,42,map,medium
568,0,73.926,43,map,medium
568,0,63.429,45,map,medium
568,0,108.623,46,map,medium
568,0,70.642,47,map,medium
568,0,111.174,48,map,medium
568,0,98.716,49,map,medium
568,0,71.911,50,map,medium
568,0,123.092,51,map,medium
568,0,80.689,52,map,medium
568,0,98.986,53,map,medium
568,0,101.741,54,map,medium
568,0,63.647,55,map,medium
568,0,87.61,56,map,medium
568,0,104.979,57,map,medium
568,0,84.928,58,map,medium
568,0,85.131,59,map,medium
568,0,50.175,60,map,medium
568,0,71.073,61,map,medium
568,0,129.952,62,map,medium
568,0,88.507,63,map,medium
568,0,101.978,64,map,medium
568,0,80.315,65,map,medium
568,0,50.754,66,map,medium
568,0,123.795,67,map,medium
568,0,39.36,68,appearance,medium
568,0,61.376,69,map,medium
568,0,81.814,70,map,medium
568,0,67.985,71,map,medium
568,0,73.394,72,map,medium
568,0,33.641,73,appearance,medium
568,0,75.645,74,map,medium
568,0,93.044,75,map,medium
568,0,75.935,76,map,medium
568,0,80.433,77,map,medium
568,0,47.59,78,map,medium
568,0,76.609,79,map,medium
568,0,51.668,80,appearance,medium
569,1,5.492,1,map,medium
569,1,1.525,2,appearance,medium
569,0,71.703,3,map,medium
569,1,7.688,4,map,medium
569,0,74.881,5,map,medium
569,0,37.113,7,map,medium
569,0,96.545,8,map,medium
569,0,80.364,10,map,medium
569,0,105.681,11,map,medium
569,0,74.683,12,map,medium
569,0,134.539,13,map,medium
569,0,73.903,14,map,medium
569,0,101.697,15,map,medium
569,0,96.475,16,map,medium
569,0,106.972,17,map,medium
569,0,116.0,18,map,medium
569,0,77.507,19,map,medium
569,0,123.656,20,map,medium
569,0,105.731,21,map,medium
569,0,68.972,22,map,medium
569,0,62.328,23,map,medium
569,0,40.464,24,map,medium
569,0,84.829,25,map,medium
569,0,128.381,26,map,medium
569,0,52.934,27,map,medium
569,0,67.799,28,map,medium
569,0,55.97,29,map,medium
569,0,95.611,30,map,medium
569,0,94.314,31,map,medium
569,0,126.082,32,map,medium
569,0,83.502,33,map,medium
569,0,64.784,35,map,medium
569,0,54.957,36,map,medium
569,0,63.441,37,map,medium
569,0,66.423,38,map,medium
569,0,76.119,39,map,medium
569,0,60.654,40,map,medium
569,0,39.245,41,appearance,medium
569,0,105.87,42,map,medium
569,0,121.124,43,map,medium
569,0,110.549,44,map,medium
569,0,94.354,46,map,medium
569,0,86.399,47,map,medium
569,0,140.814,48,map,medium
569,0,96.558,49,map,medium
569,0,76.126,50,map,medium
569,0,89.31,51,map,medium
569,0,53.292,52,map,medium
569,0,46.604,53,map,medium
569,0,101.808,54,map,medium
569,0,125.323,55,map,medium
569,0,99.309,56,map,medium
569,0,61.425,57,map,medium
569,0,69.686,58,map,medium
569,0,73.459,59,map,medium
569,0,73.299,60,map,medium
569,0,148.337,61,map,medium
569,0,65.881,62,map,medium
569,0,148.036,63,map,medium
569,0,63.478,64,map,medium
569,0,70.642,65,map,medium
569,0,111.222,66,map,medium
569,0,71.898,67,map,medium
569,0,50.152,68,map,medium
569,0,81.864,69,map,medium
569,0,73.443,70,map,medium
569,0,26.955,71,map,medium
569,0,83.027,72,map,medium
569,0,103.662,73,map,medium
569,0,80.441,74,map,medium
569,0,71.091,75,map,medium
569,0,76.651,76,map,medium
569,0,69.714,77,map,medium
569,0,61.639,78,map,medium
569,0,100.428,79,map,medium
569,0,51.852,80,map,medium
570,1,1.581,1,appearance,medium
570,1,6.533,2,map,medium
570,0,70.798,3,map,medium
570,0,75.842,4,map,medium
570,0,84.881,6,map,medium
570,0,37.169,7,map,medium
570,0,96.518,8,map,medium
570,0,74.653,10,map,medium
570,0,80.421,11,map,medium
570,0,105.665,12,map,medium
570,0,134.593,13,map,medium
570,0,73.87,14,map,medium
570,0,101.644,15,map,medium
570,0,116.03,16,map,medium
570,0,105.734,17,map,medium
570,0,77.483,18,map,medium
570,0,123.712,19,map,medium
570,0,62.384,20,map,medium
570,0,40.519,22,map,medium
570,0,128.434,23,map,medium
570,0,52.968,24,map,medium
570,0,67.855,25,map,medium
570,0,55.995,26,map,medium
570,0,95.641,27,map,medium
570,0,126.138,28,map,medium
570,0,55.014,29,map,medium
570,0,39.3,30,appearance,medium
570,0,60.71,31,map,medium
570,0,110.605,32,map,medium
570,0,26.919,33,map,medium
570,0,83.058,34,map,medium
570,0,103.719,35,map,medium
570,0,71.147,36,map,medium
570,0,76.703,37,map,medium
570,0,69.733,38,map,medium
570,0,100.45,39,map,medium
570,0,51.903,40,map,medium
570,0,65.86,41,map,medium
570,0,56.101,42,appearance,medium
571,1,3.089,1,map,medium
571,1,6.203,2,map,medium
571,0,68.701,3,map,medium
571,0,72.77,5,map,medium
571,0,78.797,6,map,medium
571,0,71.801,8,map,medium
571,0,105.424,9,map,medium
571,0,80.382,10,map,medium
571,0,74.525,11,map,medium
571,0,68.042,12,map,medium
571,0,73.766,13,map,medium
571,0,102.221,14,map,medium
571,0,135.797,15,map,medium
571,0,85.459,16,map,medium
571,0,52.598,17,map,medium
571,0,54.343,18,map,medium
571,0,105.38,19,map,medium
571,0,64.507,20,map,medium
571,0,123.21,21,map,medium
571,0,54.274,22,map,medium
571,0,71.412,23,map,medium
571,0,144.301,24,map,medium
571,0,90.889,25,map,medium
571,0,72.905,26,map,medium
571,0,90.164,27,map,medium
571,0,63.464,28,map,medium
571,0,90.189,29,map,medium
571,0,84.724,30,map,medium
571,0,62.541,31,map,medium
571,0,51.233,32,map,medium
571,0,78.99,33,map,medium
571,0,113.832,34,map,medium
571,0,52.518,35,map,medium
571,0,84.748,36,map,medium
571,0,37.973,37,appearance,medium
571,0,36.817,38,map,medium
571,0,96.366,39,map,medium
571,0,80.126,40,map,medium
571,0,134.425,41,map,medium
571,0,101.802,42,map,medium
571,0,116.159,43,map,medium
571,0,77.302,44,map,medium
571,0,123.458,45,map,medium
571,0,62.054,46,map,medium
571,0,40.152,47,map,medium
571,0,128.278,48,map,medium
571,0,67.584,49,map,medium
571,0,95.772,50,map,medium
571,0,125.905,51,map,medium
571,0,76.224,53,map,medium
571,0,54.704,54,map,medium
571,0,60.433,55,map,medium
571,0,64.569,56,map,medium
571,0,110.342,57,map,medium
571,0,26.851,58,map,medium
571,0,123.147,59,map,medium
571,0,93.379,60,map,medium
571,0,49.85,61,map,medium
571,0,83.183,62,map,medium
571,0,103.463,63,map,medium
571,0,70.808,64,map,medium
571,0,69.952,65,map,medium
571,0,139.032,66,map,medium
571,0,55.606,67,map,medium
571,0,100.647,68,map,medium
571,0,51.79,69,map,medium
571,0,65.764,70,map,medium
571,0,39.753,71,map,medium
571,0,55.891,72,appearance,medium
571,1,0.499,73,map,medium
572,1,3.132,1,map,medium
572,1,6.25,2,map,medium
572,0,103.653,3,map,medium
572,0,68.724,4,map,medium
572,0,66.677,5,map,medium
572,0,72.73,6,map,medium
572,0,78.971,7,map,medium
572,0,71.761,9,map,medium
572,0,85.409,10,map,medium
572,0,63.456,11,map,medium
572,0,105.382,12,map,medium
572,0,61.898,13,map,medium
572,0,96.934,14,map,medium
572,0,72.922,15,map,medium
572,0,63.459,16,map,medium
572,0,77.502,17,map,medium
572,0,41.3,18,map,medium
572,0,56.859,19,map,medium
572,0,57.506,20,map,medium
572,0,84.265,21,map,medium
572,0,58.969,22,map,medium
572,0,88.95,23,map,medium
572,0,93.97,24,map,medium
572,0,102.588,25,map,medium
572,1,7.768,27,map,medium
572,0,80.758,28,map,medium
572,0,98.949,29,map,medium
572,0,101.518,30,map,medium
572,0,96.858,31,map,medium
572,0,80.439,32,map,medium
572,0,71.857,33,map,medium
572,0,74.495,34,map,medium
572,0,40.605,35,appearance,medium
572,0,86.555,36,map,medium
572,0,128.292,37,map,medium
572,0,38.062,38,map,medium
572,0,103.739,39,map,medium
572,0,102.241,40,map,medium
572,0,135.827,41,map,medium
572,0,52.628,42,map,medium
572,0,54.343,43,map,medium
572,0,123.236,44,map,medium
572,0,54.298,45,map,medium
572,0,71.463,46,map,medium
572,0,144.33,47,map,medium
572,0,90.902,48,map,medium
572,0,90.22,49,map,medium
572,0,95.0,50,map,medium
572,0,84.774,51,map,medium
572,0,62.592,52,map,medium
572,0,51.223,53,map,medium
572,0,79.04,54,map,medium
572,0,113.888,55,map,medium
572,0,52.553,56,map,medium
572,0,84.799,57,map,medium
572,0,38.029,58,appearance,medium
572,0,94.391,59,map,medium
572,0,76.241,60,map,medium
572,0,64.625,61,map,medium
572,0,86.954,62,map,medium
572,0,57.27,63,map,medium
572,0,75.399,64,map,medium
572,0,123.204,65,map,medium
572,0,93.41,66,map,medium
572,0,49.816,67,map,medium
572,0,102.292,68,map,medium
572,0,80.711,69,map,medium
572,0,110.703,70,map,medium
572,0,139.057,71,map,medium
572,0,48.366,72,map,medium
572,0,92.093,73,map,medium
572,0,55.656,74,map,medium
572,0,29.559,75,appearance,medium
572,0,39.806,76,map,medium
572,1,0.444,77,map,medium
572,0,26.001,78,appearance,medium
573,1,3.174,1,map,medium
573,0,102.772,3,map,medium
573,0,66.668,4,map,medium
573,0,72.7,5,map,medium
573,0,78.972,6,map,medium
573,0,67.818,7,map,medium
573,0,70.753,9,map,medium
573,0,85.367,10,map,medium
573,0,63.456,11,map,medium
573,0,105.392,12,map,medium
573,0,61.93,13,map,medium
573,0,96.92,14,map,medium
573,0,72.942,15,map,medium
573,0,62.953,16,map,medium
573,0,77.552,17,map,medium
573,0,58.162,18,map,medium
573,0,41.35,19,map,medium
573,0,57.524,20,map,medium
573,0,84.281,21,map,medium
573,0,88.352,22,map,medium
573,0,93.978,24,map,medium
573,0,102.607,25,map,medium
573,0,82.728,26,map,medium
573,0,98.962,27,map,medium
573,0,101.567,28,map,medium
573,0,71.907,29,map,medium
573,0,96.898,30,map,medium
573,0,74.474,31,map,medium
573,0,80.488,32,map,medium
573,0,41.522,33,appearance,medium
573,0,86.604,34,map,medium
573,0,128.34,35,map,medium
573,0,38.112,36,map,medium
573,0,103.779,37,map,medium
573,0,102.252,38,map,medium
573,0,135.847,39,map,medium
573,0,52.649,40,map,medium
573,0,54.35,41,map,medium
573,0,123.252,42,map,medium
573,0,54.313,43,map,medium
573,0,71.505,44,map,medium
573,0,144.348,45,map,medium
573,0,90.906,46,map,medium
573,0,90.269,47,map,medium
573,0,84.814,48,map,medium
573,0,62.633,49,map,medium
573,0,51.207,50,map,medium
573,0,95.009,51,map,medium
573,0,79.081,52,map,medium
573,0,113.936,53,map,medium
573,0,52.589,54,map,medium
573,0,38.075,56,appearance,medium
573,0,94.44,57,map,medium
573,0,76.248,58,map,medium
573,0,64.675,59,map,medium
573,0,86.963,60,map,medium
573,0,57.3,61,map,medium
573,0,75.385,62,map,medium
573,0,59.018,63,map,medium
573,0,123.252,64,map,medium
573,0,93.431,65,map,medium
573,0,49.793,66,map,medium
573,0,102.34,67,map,medium
573,0,80.719,68,map,medium
573,0,110.716,69,map,medium
573,0,139.072,70,map,medium
573,0,48.339,71,map,medium
573,0,92.143,72,map,medium
573,0,55.696,73,map,medium
573,0,59.535,74,map,medium
573,0,29.594,75,appearance,medium
573,0,39.856,76,map,medium
573,1,1.355,77,map,medium
573,0,26.039,78,appearance,medium
574,1,6.343,1,map,medium
574,1,0.869,2,map,medium
574,1,3.218,3,map,medium
574,0,103.63,5,map,medium
574,0,66.197,6,map,medium
574,0,68.773,7,map,medium
574,0,78.353,8,map,medium
574,0,70.66,9,map,medium
574,0,96.896,11,map,medium
574,0,84.845,12,map,medium
574,0,63.319,13,map,medium
574,0,105.395,14,map,medium
574,0,95.558,15,map,medium
574,0,89.038,16,map,medium
574,0,62.265,17,map,medium
574,0,76.17,18,map,medium
574,0,83.138,19,map,medium
574,0,39.29,20,map,medium
574,0,88.678,21,map,medium
574,0,42.565,22,map,medium
574,0,98.379,23,map,medium
574,0,91.152,24,map,medium
574,0,61.952,25,map,medium
574,0,59.44,26,map,medium
574,0,61.725,27,map,medium
574,0,65.903,28,map,medium
574,0,83.467,29,map,medium
574,0,61.344,30,map,medium
574,0,51.616,31,map,medium
574,0,87.401,32,map,medium
574,0,42.694,33,appearance,medium
574,0,93.534,34,map,medium
574,0,98.969,35,map,medium
574,0,111.585,36,map,medium
574,0,89.255,37,map,medium
574,0,77.361,38,map,medium
574,0,102.061,39,map,medium
574,0,69.735,40,map,medium
574,0,130.339,41,map,medium
574,0,47.512,42,map,medium
574,0,109.049,43,map,medium
574,0,85.316,44,map,medium
574,0,116.07,45,map,medium
574,0,108.567,46,map,medium
574,0,38.168,47,map,medium
574,0,137.7,48,map,medium
574,0,103.106,49,map,medium
574,0,61.959,50,map,medium
574,0,72.959,51,map,medium
574,0,62.448,52,map,medium
574,0,77.608,53,map,medium
574,0,99.169,54,motion,medium
574,0,57.551,55,map,medium
574,0,84.292,56,map,medium
574,0,87.756,57,map,medium
574,0,93.98,58,map,medium
574,0,102.636,59,map,medium
574,0,123.004,60,map,medium
574,0,101.624,61,map,medium
574,0,96.947,62,map,medium
574,0,80.545,63,map,medium
574,0,86.657,64,map,medium
574,0,128.396,65,map,medium
574,0,103.829,66,map,medium
574,0,74.689,67,map,medium
574,0,95.027,68,map,medium
574,0,94.497,69,map,medium
574,0,106.148,71,map,medium
574,0,113.328,72,map,medium
574,0,86.98,73,map,medium
574,0,57.34,74,map,medium
574,0,59.075,75,map,medium
574,0,92.383,76,map,medium
574,0,102.396,77,map,medium
574,0,48.624,78,map,medium
574,0,80.736,79,map,medium
574,0,88.803,80,motion,medium
575,1,7.368,1,map,medium
575,1,1.557,2,appearance,medium
575,0,103.624,3,map,medium
575,0,65.745,4,map,medium
575,0,69.63,5,map,medium
575,0,77.748,6,map,medium
575,0,105.404,7,map,medium
575,0,68.8,8,map,medium
575,0,96.882,10,map,medium
575,0,84.259,11,map,medium
575,0,64.783,12,map,medium
575,0,95.542,13,map,medium
575,0,61.687,14,map,medium
575,0,89.012,15,map,medium
575,0,76.136,16,map,medium
575,0,83.188,17,map,medium
575,0,39.339,18,map,medium
575,0,88.647,19,map,medium
575,0,42.615,20,map,medium
575,0,98.367,21,map,medium
575,0,91.161,22,map,medium
575,0,61.969,23,map,medium
575,0,59.488,24,map,medium
575,0,61.72,25,map,medium
575,0,65.943,26,map,medium
575,0,83.517,27,map,medium
575,0,61.358,28,map,medium
575,0,51.62,29,map,medium
575,0,43.617,30,appearance,medium
575,0,87.414,31,map,medium
575,0,93.493,32,map,medium
575,0,98.982,33,map,medium
575,0,111.634,34,map,medium
575,0,89.304,35,map,medium
575,0,77.39,36,map,medium
575,0,102.11,37,map,medium
575,0,130.36,38,map,medium
575,0,47.552,39,map,medium
575,0,109.089,40,map,medium
575,0,116.117,41,map,medium
575,0,108.579,42,map,medium
575,0,137.747,43,map,medium
575,0,103.116,44,map,medium
575,0,99.125,45,motion,medium
